doc_id,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,topic_cluster
462bbb25396a2f9416933474,1.3648783,4.6583014,9.429851,5.0217767,0.32809186,8.589055,9.868569,9.899707,7.195321,10.299934,2.6256342,3.4466517,6.078057,4.6672263,3.3941967,49
4706f7cb6d46d5535148c44c,0.6198182,3.9328556,9.754778,5.166099,1.2101305,8.696166,9.963955,9.371085,6.890657,8.773014,3.6310241,3.0390577,5.7871447,4.1601434,3.2459471,-1
4749e161091394aa41303baf,1.3532687,3.9631248,9.373701,4.098034,1.3213717,8.394186,10.675365,9.168578,6.425815,9.011746,2.9761686,3.258485,5.4936085,4.302302,3.5352685,18
47d76ceb645ca9c26560a50f,1.6173179,3.9104648,9.525677,4.0218844,1.3256383,7.8827887,9.62762,10.091352,6.0759735,9.368179,3.0991783,2.851411,5.5822086,4.045323,3.9735496,31
4854406eaccb76b65dffd488,1.6629932,4.0577116,9.248833,4.2063336,0.9885789,8.073831,10.017224,10.102011,6.560904,9.608082,3.084115,3.0621955,5.8578935,4.3327823,3.7060494,-1
4867463259deb0e5f735e560,1.3465412,3.8724258,8.801407,3.1355388,1.5932655,9.530541,10.799517,9.595185,7.110692,9.185228,3.7840536,3.6857193,7.3100414,5.2954,2.9778287,7
49b39d45ba38e92590255b2a,1.3656119,4.510622,9.362576,3.8098783,1.4938425,9.101526,10.517359,9.259419,7.096591,8.750537,2.6910157,3.0887218,7.14925,4.696986,3.6001186,33
4f5366c34ae5b325c0b1c11c,1.3353146,4.596648,9.474242,5.0699673,0.3575685,8.544606,9.916155,9.880683,7.2419825,10.284051,2.6301804,3.5022516,6.124011,4.7108045,3.4027562,49
4f634fd11b90b0127c5fa533,1.5617493,3.8137448,9.393607,4.0865226,1.1983635,8.285333,10.414361,9.636933,6.591294,9.341529,3.5311182,3.4682696,5.239718,5.0035987,3.2793493,-1
4f85ada326a0123405533d5c,1.2478776,3.2437263,9.774641,4.093792,1.2768078,7.964301,10.336158,9.793852,6.401393,9.353419,4.307907,3.7189121,4.94847,5.454307,3.020368,22
50f8b6f7b81254cc7e6c6d96,1.4117901,3.3218403,9.656993,3.5723693,1.3433028,8.014703,10.375531,9.931971,6.1947885,9.0311985,4.0692244,3.610551,5.198425,5.621358,3.1118257,22
525c0022ada96f13b0b26bc1,1.5870433,4.2763968,9.747932,4.499316,1.5442697,8.809995,10.28369,9.266626,7.09036,9.040591,3.219787,3.2646523,6.3750496,4.3187647,3.3616633,-1
558d97ad025cc511c9fb53fa,1.3219665,4.172721,9.626759,4.359884,1.568612,8.684826,10.968605,8.670826,7.2767825,8.957861,3.3027906,3.485693,5.916375,4.8472624,3.2382166,-1
56ab62230b52f783da9d92e3,1.647509,3.849237,9.208342,3.710758,0.8260136,8.678523,10.754472,9.412265,6.263464,9.640038,3.4120395,3.166877,5.5646844,4.524163,3.2103117,23
56caba2e3b73f4bf7a2962cb,1.5454462,3.8409564,9.074657,3.4762642,1.1268736,9.1364155,10.192292,9.830702,6.394946,9.464391,3.52906,3.4051802,6.0947647,4.9688325,3.2065644,8
5850fb457d1401d6376185dd,1.2663236,3.8965914,9.094076,4.4751096,0.08936698,7.9991736,10.099924,10.316548,6.595359,10.180608,3.065132,3.167098,5.9017124,4.726207,3.4896297,47
58b08e072db837c1e1e3536c,0.94454366,3.9624739,9.550785,4.3788667,0.68927586,8.571942,10.293775,9.789096,6.405883,9.76822,3.7275035,3.5126932,5.4059234,4.5664454,2.8963351,-1
591c974bf9057a442b42f60f,1.5167203,3.841659,8.887687,3.2383986,1.4895333,9.294341,10.624466,9.69739,6.972591,9.275547,3.7615564,3.583402,6.9720187,5.2370076,3.0966332,7
5b85ff7f6d0ec8ee69afd87d,1.0466868,3.6678205,9.145249,4.589457,-0.13071674,8.035157,9.885918,10.449331,6.305191,10.137247,3.0742629,3.0507057,5.840222,4.6833644,3.5036387,38
5e5a6e4152f42885f0100245,1.7865268,3.3566425,9.481804,4.185761,1.5980313,8.384083,10.151835,9.726574,7.155765,9.13113,4.0082107,3.6199374,6.0925074,5.4353004,3.249457,40
600d47bcdee9e986024546bc,1.4700768,3.8594437,8.880587,3.241309,1.5326647,9.442613,10.629805,9.673539,6.9712057,9.20564,3.694798,3.5959818,7.1022816,5.2086787,3.0834575,7
606b28b990521e4bcd9ace1a,1.3959802,3.9401104,8.785954,3.162386,1.543404,9.491548,10.786214,9.574418,7.0758348,9.175326,3.658344,3.601998,7.233068,5.215514,3.0691748,7
6080cf8f9c66e38fe7b9d491,0.98168254,4.083333,10.014465,3.9597557,1.1355546,8.2179,10.298885,9.410243,6.1994658,9.118262,3.1807575,3.4683993,5.3585553,5.049777,3.301073,19
6085aeaeef4ea601c3c6ebb9,0.9345607,3.8473,9.571275,4.987731,1.0593979,8.554829,10.030894,9.51616,6.710465,9.100779,3.4857066,3.2829504,5.2466116,4.337666,3.2343926,-1
616331dcd8832389595b5468,1.373456,3.421103,9.650214,3.7443497,1.0691774,8.070887,10.264086,9.955857,6.125981,9.401743,3.9562745,3.612078,5.0904636,5.419644,3.0899491,22
618a63b7abbc18bd5cf31e0e,1.3219426,3.922167,9.063361,4.4027886,0.14348768,7.995563,10.134036,10.303567,6.6013527,10.15381,3.0448213,3.145349,5.9157176,4.720534,3.5135581,47
61d158ccc1df082fb04fed8f,0.84987193,3.9614873,9.650687,4.8769393,0.6082673,8.154686,10.0748005,9.696856,7.016176,9.409755,3.2532456,3.0830922,5.5481772,4.9063907,3.6436522,13
61ff4c8ea4aafdff1be9c7c8,1.4218941,3.9559479,10.1158,3.575457,1.2332873,8.052536,9.417942,9.871617,5.373076,9.138538,2.9314764,2.107281,5.8438406,4.3891444,4.411321,28
6329225f0fcac6dd0aa7d983,0.78065616,4.3597393,9.421549,4.49945,0.7920255,8.474093,10.415761,9.577047,6.4889183,9.671805,3.3441715,3.1739736,5.838295,3.8404913,3.0794606,-1
63cfded62c5e4d6cf2382d36,1.0216782,3.691466,9.175303,4.5592723,-0.09501568,8.035118,9.914549,10.419138,6.3133087,10.108005,3.106768,3.0642974,5.8488307,4.6536493,3.4753582,38
65d523471361a7ed049cc7c0,1.2164333,4.4532638,9.201542,3.5630124,0.77733356,8.115683,11.751918,9.012057,6.904642,9.09851,2.6867185,3.1222837,5.6448965,4.705008,3.5701647,-1
65e4ecf103c054fa1581a764,1.2047377,4.4475446,9.20767,3.582956,0.7746435,8.108958,11.746834,9.008402,6.907076,9.100384,2.6890135,3.1245363,5.636768,4.705504,3.568895,-1
6687e1a08b2b97104cb27c21,0.026658418,3.7104836,10.218469,5.9764647,1.8083408,8.526871,9.040431,9.435331,6.9546294,8.012617,4.0821047,2.721313,5.4478855,3.9331481,3.4757302,4
673c8647db27a0bbe3e2cdb3,1.4036944,4.3509026,9.812593,4.837775,1.1530508,8.4833355,10.049856,9.421684,6.9788084,9.376527,2.7326086,3.5991986,5.868085,4.6110854,3.518157,-1
674b289ba5a0a1407f47f933,1.6105952,3.9553487,9.473086,4.123231,1.2831928,7.9551635,9.680521,10.093112,6.22889,9.382073,3.1147234,2.9479592,5.6873107,4.111117,3.8861797,31
67a145edfbae5d61d3b393d6,1.5292673,4.630077,9.820219,5.1091547,0.9629466,8.753221,9.932979,9.515055,7.2378273,9.745387,2.5131917,3.3920016,6.5317593,4.450637,3.5425627,37
68173e3acca4c115e74c1f79,1.139943,4.484428,9.603143,4.463229,0.934021,8.488385,10.122774,9.725389,6.788323,9.811994,3.1262298,3.6548395,5.6656904,4.6074924,3.2054117,-1
6922bfde0b3a8d506e7840ee,1.0485227,3.856719,9.2112,4.5474997,-0.06810447,8.141452,10.069632,10.230951,6.4271727,10.058796,2.9444153,3.1970925,5.842159,4.6975045,3.4592602,38
6ad77ef36f2587715f505695,1.9503419,3.8288333,9.12966,3.303614,1.3188218,8.594977,10.162246,10.024541,6.0248475,9.033351,3.1515079,3.200809,5.6907973,4.7763686,3.5136888,-1
6ba988d10e9e6a20b36b7f41,1.4483349,4.152729,9.148372,4.580264,0.26551378,8.163728,10.0007715,10.228502,6.8322396,10.337822,3.102995,3.3053396,5.899513,4.732714,3.3951142,47
6bdf6444eadc56e3930b12e8,1.4900008,3.5424483,9.164569,3.2091696,1.8485082,9.088655,10.506112,9.843324,6.6702843,8.619413,3.8140512,3.6084137,6.8577805,5.5533657,3.0687554,-1
6c09ecf15d06a229a8f004b3,1.223447,3.9189036,9.339367,3.477425,0.9177289,8.1588955,10.994454,9.630977,6.6311955,9.804264,3.7904844,3.4922962,5.585405,5.130858,3.1149216,22
6d32bf1c04ad4b5b713532fa,1.579349,3.9412603,9.531538,4.005068,1.2454836,7.9797897,9.649471,10.065848,6.0591598,9.4070425,3.1139896,2.894867,5.5939827,4.1006846,3.9003692,31
6e6ebc6865331373fb6d4915,1.0583142,4.594681,9.570064,4.7229466,0.5804966,8.749964,9.775142,9.688414,6.5565014,10.017864,3.0898755,3.2514992,5.6848536,4.1796846,3.1724179,-1
6fae42b26aa184ee3b382d95,1.4323227,3.9586058,8.7774725,3.160981,1.553797,9.531475,10.746457,9.585075,7.062219,9.158408,3.6252606,3.5871072,7.2709475,5.1952443,3.0897763,7
6fd8e78657edbc4140e1e20f,0.72991675,4.125687,9.807185,4.771129,0.41609916,8.377846,9.710388,9.803414,6.736741,9.655951,3.3500798,3.0549073,5.2405252,4.852534,3.5394979,13
6fe7a17f77be7d6d781a5557,1.3726062,4.68851,9.391425,4.979444,0.28307113,8.577876,9.865309,9.926949,7.1699724,10.336174,2.6383383,3.416959,6.024469,4.6651616,3.382668,49
71769b3038bd179c3862e1a4,1.1054505,4.666914,9.56232,4.771641,0.53527904,8.830554,9.712542,9.696502,6.601669,10.090714,3.030323,3.2862458,5.688126,4.201456,3.1583533,-1
7288835ee9fadce470bb4fd8,1.2356497,4.4294505,9.577167,4.4935455,1.0179737,8.414802,10.041712,9.776162,6.782453,9.759728,3.096797,3.6264617,5.666838,4.572464,3.2923028,-1
72c14afda431969cc0fdc09b,1.5953399,3.9560235,9.493544,4.092843,1.2916565,7.955073,9.671144,10.071879,6.176095,9.37892,3.1058633,2.9419909,5.6520023,4.0946655,3.8928823,31
743bab33bdc659f167661043,1.6715909,4.481961,9.244536,3.5131931,1.4647098,9.318068,10.14795,9.650454,6.929004,8.373576,2.3663504,2.8423176,7.530163,4.9547825,3.8515065,34
757f7b8681b69d330675823c,1.5017893,4.0992312,9.517376,3.624429,0.99104506,8.396675,9.989261,9.885518,6.045339,9.505666,3.1371841,2.8944485,5.7976675,4.444738,3.6619728,30
77534795e0582398ed1bd4e4,1.4190655,4.152797,9.2124,3.6198685,1.1377357,8.883211,10.267392,9.747154,6.567538,9.089616,2.9193888,3.1385777,6.3489385,4.9102445,3.5790253,8
77bff68dd64ab5e1e365be86,1.514605,3.833067,9.497142,4.619898,1.0437816,7.713176,10.00618,10.197028,6.8479414,9.391741,3.2668962,2.8658168,6.0415545,4.349626,3.9042423,20
77d52cb67565593233549902,1.1957712,3.8776987,9.456073,4.7082996,0.5309902,8.034047,9.837169,10.161501,6.633467,9.765845,3.220681,3.1785111,5.6415415,4.6686234,3.5485876,-1
79b699aaecbd59dfd4646cfb,1.3227501,4.2915115,9.329521,4.8812804,0.34424588,8.166276,10.055607,10.033131,7.1343637,10.283946,3.0696921,3.4606378,5.846135,4.824432,3.3427758,48
79d0d29510978106f522bd41,1.2505667,3.3133783,9.773548,3.8655183,1.2271008,8.023969,10.43821,9.72148,6.2451086,9.366143,4.18638,3.7341146,4.8522005,5.475897,2.9804292,22
7a30d8144370d600f83b4770,1.4480314,3.7666202,9.604109,4.34124,1.3149446,8.5228195,10.783503,8.958906,6.891472,9.179969,3.4665444,3.6146643,5.471768,5.0260353,3.1754756,-1
7af1de9e906b54bb92353e04,1.4298142,4.048332,9.2871895,4.4805,0.91917086,8.28206,9.953672,9.982344,6.51534,9.639787,3.347767,3.09558,5.5573225,4.1986275,3.4092562,-1
7b098b014c6ca751f27a786e,0.55465657,4.485533,9.742007,4.7477007,0.7499352,8.715565,10.367881,9.443373,6.912427,9.554809,3.2889605,3.5939038,5.763637,4.3858933,2.9864743,-1
7c560bae9a58571b460e5533,1.0360391,3.880222,9.222456,4.5325823,-0.060933597,8.167603,10.100766,10.191831,6.4198074,10.047022,2.938594,3.2113981,5.8167963,4.6890655,3.440521,38
7d9987ee77811b1aae1ef5ca,1.056919,4.616183,9.5673,4.713996,0.55505145,8.746486,9.778503,9.696371,6.554558,10.053321,3.0831528,3.2641346,5.686176,4.1902165,3.1594148,-1
7f69bcf9cff81b63b30f5187,1.0581933,3.5763972,9.677068,5.0247746,1.52141,8.220474,9.789552,9.719297,6.694868,8.810123,3.827822,3.2245395,5.1441717,4.3185525,3.414335,15
80250dd65a82471617f1cdf0,1.2321479,4.4813385,9.196655,3.5157714,0.7619066,8.137046,11.781407,9.027134,6.924864,9.13736,2.7248054,3.1494036,5.651359,4.6958838,3.5415442,-1
80bc908feaa29855c1612759,0.7527682,4.099071,9.74529,4.780964,0.40889132,8.307962,9.810184,9.822919,6.765226,9.6619835,3.3274424,3.0763257,5.323074,4.8336477,3.5260298,13
82cbac52773c1c738e6c656a,1.3693237,4.104164,9.177359,4.5534444,0.2965663,8.042951,10.21072,10.139585,6.9543295,10.318452,3.1724398,3.3524756,5.94445,4.832484,3.3906178,47
8385dfd57b522f6fd4918ebc,0.8293227,3.865554,9.61873,4.9654913,0.78976285,8.192599,10.208334,9.53643,6.9506984,9.389207,3.3522165,3.3023052,5.4213586,4.799442,3.4226077,13
8408b448e6923c384f3c7661,1.3982027,4.621365,9.407639,3.9267585,1.4108634,9.192378,10.416228,9.290703,7.172412,8.75903,2.490347,3.1059747,7.28781,4.7206287,3.6377795,33
88e6aab31096319ec10e9f47,1.529428,3.965813,9.191675,4.2724977,0.78063506,8.154055,9.937524,10.227525,6.4953628,9.689947,3.187844,3.0648067,5.8467145,4.3958683,3.5828407,-1
89067274cd1af60eaf28135a,0.51736915,4.7539186,9.974424,4.9072337,0.81283516,9.219322,9.84943,9.2228565,6.8758335,9.490427,3.0866375,3.5967662,5.8898053,4.3206906,2.994733,45
8cdca415e39320117d25b85f,1.5178909,4.0494857,9.432158,4.813773,0.9466487,9.189854,10.075555,9.248928,6.778081,9.169033,2.8650756,3.4396915,5.556351,4.625141,3.2542925,9
8cdcd71679a2609c43972a2b,1.4811493,4.204862,9.553453,3.43258,1.015563,8.372331,10.499122,9.546726,6.0809255,9.289179,2.9459436,2.8854244,5.90556,4.564243,3.6816573,23
8e0f7bf26feeffa52c6e3e38,1.329007,4.6162543,9.473726,5.0488424,0.39199847,8.594978,9.942242,9.829662,7.238825,10.235403,2.648826,3.5032053,6.1370807,4.693778,3.3770409,49
904d5e12468eef23c6b34c53,1.6193666,3.9734316,9.484757,4.120599,1.3297317,7.9137874,9.68347,10.050818,6.222437,9.358524,3.0797815,2.926688,5.670045,4.067517,3.9242365,31
907cc901b80792f9acaba8e7,1.0254381,3.6750476,9.187215,4.571162,-0.096450575,8.022019,9.86823,10.445164,6.3035607,10.101136,3.1000385,3.0677645,5.8325577,4.6870728,3.4918158,38
9269aaab3372d06b2f48b9fd,1.3703887,4.679909,9.406584,5.0030847,0.29147825,8.58569,9.842488,9.924734,7.1722603,10.325689,2.630937,3.4171753,6.0330005,4.6612296,3.3925734,49
943beaea728e5b057bef0f47,0.2298752,3.775101,10.02205,5.698045,1.530496,8.520451,9.382212,9.42963,6.9217453,8.318867,3.9039214,2.8388164,5.431408,4.121518,3.402528,4
945ef8478fc309660a5d7693,1.2587601,3.8016803,9.412084,3.5527592,0.9662659,8.098438,10.875457,9.668723,6.5416074,9.781399,3.8996665,3.496529,5.365002,5.176883,3.1103823,22
9478f44b009411060c5d9027,0.77717525,3.8691163,9.519303,3.7390587,1.1980727,7.6643186,11.467589,8.994696,6.669997,8.510104,3.320954,2.9980302,4.9905243,5.0314503,3.5945418,-1
9a3ff2e9c6408e3f5d178526,1.4623419,4.001924,8.839699,3.2729557,1.5182813,9.422197,10.8013935,9.479542,7.0419044,9.112731,3.5007143,3.5435653,7.042717,5.112899,3.1510046,7
9edff0586184a69f6cfa42c9,0.96811086,4.224321,9.503681,4.4434423,1.1848382,8.61599,10.773814,9.175243,7.207366,9.21875,3.3753257,3.3300865,6.255498,4.4541826,3.2348597,-1
9ef31868ffda4629ae49b530,0.9626028,4.067349,10.001238,3.9865239,1.1147234,8.215149,10.279131,9.419202,6.1874166,9.146593,3.1986904,3.483695,5.34237,5.0502443,3.2842882,19
9f1430038c54961e2d274584,1.533531,4.032054,9.561404,4.520772,1.5991635,8.854357,10.242692,9.492254,7.035808,8.874004,3.2655022,3.594208,6.228943,4.579255,3.2510493,-1
9f71f63219589c57bdb3f523,1.2170612,4.211335,9.428819,4.7823405,0.46719053,8.25731,10.037882,9.933025,6.984301,10.00633,3.0941446,3.443122,5.7761497,4.82922,3.3555892,-1
9fefafe6c01d30ffa3e2e08f,1.3713126,4.6547694,9.416809,4.989313,0.33704355,8.587665,9.87036,9.90631,7.1731715,10.287768,2.643777,3.4315076,6.0557957,4.656288,3.3921149,49
a03a4ad61da2102223c02088,0.87672895,4.458877,9.794403,4.2646165,0.5283407,8.57493,9.939763,9.879441,6.193639,10.575135,3.727217,3.8009138,5.2817154,4.57992,2.695797,14
a04200714925be819541349d,1.3832015,4.506956,9.344483,3.512765,1.3944538,8.686658,10.569612,9.4929085,6.854061,8.40861,2.259872,2.7405503,7.049888,4.859393,4.014435,32
a20b698b6046c08ecbb60af9,1.9455799,3.8264968,9.133489,3.3124146,1.3167281,8.582785,10.15685,10.028304,6.0258584,9.03508,3.1528525,3.1978247,5.690571,4.7731175,3.517586,-1
a25785035383906d9f7808f6,1.3135635,4.1666455,9.625561,4.362308,1.5619706,8.6589985,10.99884,8.658882,7.284422,8.962028,3.3115973,3.484077,5.9002542,4.8495283,3.2361557,-1
a261e7f9ff65f82f7b330a4b,0.7901924,4.547256,9.358555,4.518495,0.72866523,8.281957,10.197079,9.655416,6.410452,9.723731,3.0458841,2.9777992,5.756281,3.790637,3.2967224,-1
a2d7c71ee5156acce6a8e74e,1.5788369,3.951089,9.531034,3.990339,1.2227497,7.9986496,9.648535,10.073812,6.0480914,9.4335,3.120235,2.9045827,5.5929575,4.110186,3.8827338,31
a3ec35a86c268a6d7eacc63b,1.3504852,4.632093,9.427594,5.0084634,0.33894587,8.588571,9.879556,9.8934145,7.192298,10.260375,2.6337228,3.438093,6.065112,4.688242,3.4015195,49
a5d8fca8c90ca1751c45c4eb,1.4307554,4.3193707,9.346064,5.0125127,0.45866922,8.205124,10.234581,9.857136,7.31549,10.156523,3.0104918,3.5154026,5.7638597,4.8397403,3.343651,48
a69402432b4a54a5da282a53,1.3015305,4.5044365,9.384808,3.6427612,1.3303457,8.633139,10.602997,9.4266205,6.8999205,8.504741,2.3167999,2.7670617,6.8905096,4.7995687,3.9801037,32
a81505190cfe0642a4a70994,0.95663506,3.6245546,9.344303,4.7340145,0.040383276,7.937001,9.809255,10.395933,6.447195,9.97379,3.1642237,3.1714005,5.7530265,4.8646073,3.5680244,38
a83b25abbe14f16dc7a9d55c,1.3543352,4.613057,9.346755,3.842249,1.4106886,9.165051,10.443494,9.311008,7.132293,8.748041,2.5141428,3.037514,7.296506,4.683386,3.6557875,33
a9977dafad10f5271e745082,1.3056823,3.9120848,9.064334,4.3958163,0.13458826,7.997512,10.122455,10.309033,6.578775,10.14153,3.0376928,3.127178,5.923402,4.7101846,3.5223045,47
ab27fb8cee1460e803a7603e,0.87321615,4.490899,9.825026,4.309045,0.5604934,8.548635,9.945118,9.827581,6.2063465,10.562821,3.683778,3.7894747,5.2647347,4.540367,2.7103963,14
abcedcb72639cd692becb84e,1.5619181,3.6365676,9.519362,4.974671,0.90959054,8.884598,10.529163,8.934343,7.0519233,9.174398,3.0322528,3.558696,5.4208064,5.047697,3.3546658,55
ac8b1db0a523cd1a95813480,1.3270441,4.6846795,9.435003,4.935823,0.35438392,8.761482,9.841287,9.791292,7.0009117,10.240166,2.7740424,3.3752599,5.899813,4.4989734,3.2727425,-1
add402a2fd296d776e9a0d27,1.3794785,4.713223,9.409146,4.967879,0.32420117,8.606604,9.83482,9.8862505,7.1391253,10.294732,2.6366186,3.3833296,6.0060534,4.61215,3.3980772,49
ae9b51523a6f5b34c5eb11ed,1.1429802,4.2160864,9.128054,4.033434,0.7484258,8.358449,10.242084,9.766857,6.3492184,8.861834,2.3838766,2.5986543,6.0861254,4.2587447,3.9020648,24
b0faafaa09379f8bbe012b40,1.0900966,3.7923715,9.165185,4.4055266,0.024216227,8.128935,10.037378,10.32083,6.259838,10.07957,3.1736042,2.9839954,5.9207306,4.443616,3.4303875,38
b145506de117c3a3db89fe99,1.6953696,3.8424678,9.213268,3.509182,0.9559755,8.294008,10.212086,10.100248,6.075724,9.447008,3.2920072,3.2242754,5.5710773,4.823074,3.4287858,-1
b2ea783e181efd1b9d47d748,1.434107,4.1547093,9.220305,4.075153,1.2924677,8.9510355,9.851636,9.546832,6.6771574,8.277164,2.1951427,2.7367806,6.750145,4.405025,3.9521513,-1
b3b9e6b2697c7585e145034b,1.406849,4.244216,9.581221,3.5462198,1.0624851,8.385057,10.506603,9.467078,6.1762514,9.179431,2.866069,2.9054286,5.93622,4.5612416,3.692228,-1
b480e0c4dad03e3022fa467e,1.6033257,4.1717973,8.353034,4.6932683,1.116297,9.243229,8.347023,10.436198,6.6663055,6.6148705,0.49042365,1.9027145,7.076273,3.8426301,4.738888,1
b4c1105b8c3a41510d17f3a8,0.99573874,4.0623436,9.981831,4.0025945,1.1200801,8.246315,10.359959,9.370647,6.218404,9.152521,3.2189715,3.4978623,5.328205,5.0134606,3.2498996,19
b555cba764b37387807440c6,1.346464,4.4059453,9.304131,4.9408135,0.15531412,8.383498,9.804575,10.078749,6.980433,10.383721,2.9716454,3.3721454,5.7489796,4.7486176,3.2903602,48
b678152b2e52c55b9325ae0c,1.9271561,4.281784,9.050937,3.2222044,0.7707231,8.442317,10.58389,9.933452,6.1707516,9.775826,2.9847221,3.0292642,5.826358,4.456951,3.5330238,23
b72d15a9ca6393c3a1d61c9e,1.2034045,3.8907104,8.892652,3.38057,1.3053348,9.202745,10.790843,9.6900625,7.0690694,9.522375,3.8430982,3.72568,6.941787,5.2081556,2.933942,7
b737b5fb9be7c8b7a4f0a012,1.2813002,3.600231,9.56534,3.9446895,0.5010576,8.041616,9.579108,10.411976,5.881194,9.751488,3.3316634,3.1770508,5.494418,5.0595255,3.5422883,27
b847f25e511839953a5607a0,1.0474033,3.6740844,9.293856,4.5588975,0.02155527,8.017219,9.723916,10.469741,6.2762885,10.023421,3.125964,3.1171958,5.7682166,4.7932415,3.5233872,38
b92db9254af3eb66a922e90c,1.249231,3.5275567,9.598923,4.968452,1.5597094,8.055609,9.637306,9.900076,6.6073947,8.847893,3.7806242,3.1310534,5.0909705,4.2020802,3.5734935,15
ba95080d2e39b4e82d0ca331,1.4780822,4.6418195,9.750782,5.055856,0.87682563,8.784614,9.93882,9.532014,7.180979,9.803067,2.546088,3.3950794,6.4281077,4.4584093,3.4928136,37
bcbbbed7d0ff5741a5c43b36,1.3201096,4.046893,9.558844,4.596435,0.91480416,8.725596,10.796639,8.834876,6.7063828,9.457171,3.2007911,3.467536,5.3704515,4.431108,3.0473773,51
be3a40fba0eb619272107ab6,1.6220809,3.8674285,9.234616,3.9061477,1.5625051,8.898963,10.353909,9.697579,7.0095806,9.006799,3.5250568,3.4272273,6.6598606,4.8510966,3.3061695,-1
be869f64b1d433f4fae2c59e,0.9951852,3.877511,9.485307,4.4812317,0.7627833,8.573877,10.292193,9.7915325,6.4691076,9.632324,3.73534,3.4805818,5.3965735,4.5020456,2.929366,-1
beb304beeefe3866f3b2c8ca,1.0623533,4.629462,9.568871,4.7434125,0.55319715,8.785558,9.756123,9.684085,6.576947,10.051375,3.0699272,3.2650096,5.6796575,4.192897,3.1615086,-1
bf47c3a6128c34e99c172933,1.7502745,3.3386545,9.525511,4.13264,1.5369315,8.332164,10.209509,9.735599,7.069049,9.174311,4.0314226,3.631751,5.985104,5.490209,3.2484155,40
c033e6e9106ffa2c71f3f03d,0.55242133,4.4810877,9.734031,4.751213,0.7585228,8.686144,10.370498,9.463468,6.9114656,9.565303,3.2948,3.6020546,5.7589173,4.3791375,2.988874,-1
c083fc1b33bf19d66b00d42b,1.1818025,4.475032,9.530005,4.7746534,0.633159,8.67362,10.052015,9.500668,6.9748096,9.753455,2.8144925,3.1756122,5.9557643,4.4410553,3.435153,-1
c0cae3e863522bcfb8a6493c,1.5251163,4.024832,9.349978,4.4676986,1.1617998,8.854166,10.323639,9.528217,7.2249384,9.037792,2.9428842,3.4978573,6.496297,4.9144473,3.4519267,-1
c1225898e27a60a17347514e,0.99529487,4.049498,9.9592285,4.0333657,1.1209865,8.253787,10.351448,9.374184,6.2272663,9.158074,3.2164376,3.5185041,5.3105445,4.9968233,3.2419872,19
c15a6dc5c75c2a599f90a6a8,1.3296839,4.440122,9.516749,4.7715106,0.5947949,8.700125,10.201325,9.501391,6.917756,9.958324,2.7783494,3.3297043,6.152559,4.4523478,3.3520784,-1
c1ed04f25fa26a6efc90dfc2,1.7563579,3.9857345,9.103811,3.4759533,0.8126553,8.679945,10.764419,9.52978,6.2321296,9.675614,3.2748764,3.1014981,5.6940565,4.4976716,3.3008404,23
c2a244bc4d8096a1c0ee0245,1.3975365,4.483878,9.358458,3.4997525,1.4254726,8.683823,10.509436,9.540018,6.8201847,8.422704,2.3120275,2.747344,7.0490685,4.8590856,4.0006385,32
c39b737da0e635eed6930b7f,1.0473685,4.5803313,9.584772,4.6269403,0.6213847,8.731121,9.784648,9.693006,6.484182,9.971917,3.1114,3.1907098,5.71557,4.1570215,3.2087004,-1
c55719c037ae88147bbb0c28,1.0259284,4.0148416,9.594049,4.475599,1.4230498,8.660676,10.400061,9.114222,6.5981703,8.846804,3.3121758,3.2972324,5.4434676,4.2650676,3.332076,-1
c589fb7185bfc4db210703de,1.329699,4.6367364,9.458913,5.0559964,0.35234103,8.584164,9.913134,9.861714,7.2325087,10.272339,2.628689,3.4887047,6.109158,4.6892133,3.385964,49
c7332c7092442fd73fc44a65,1.7727648,3.3691895,9.490063,4.1750727,1.5843056,8.381148,10.16312,9.737004,7.1403565,9.137412,4.0013227,3.6039495,6.0806446,5.4312215,3.2652543,40
c98921cb1a3a2d130a2667e4,1.2144501,4.61363,9.91636,4.3333626,1.34234,8.59914,10.527943,9.105556,6.9850345,8.972958,2.7384322,3.3434138,6.1823845,4.5511255,3.4674308,37
ca2eb154d7aea00f658f1766,1.416832,4.016372,8.802316,3.2020035,1.5573604,9.522434,10.750991,9.531763,7.0658073,9.091777,3.5339284,3.5697997,7.2325935,5.1463857,3.1198862,7
ca94b719d8b2d28dbe2c9997,0.9952689,3.543566,9.694448,4.8156796,1.3871462,8.215526,9.986899,9.6709795,6.622265,8.970993,3.9074318,3.3686354,5.069958,4.603951,3.2594202,15
cbf1748ab02ea0e7a249c4a6,1.008991,3.9051638,9.453698,4.2187114,1.0221486,8.748002,10.989189,8.811117,6.5768046,8.91682,3.207242,3.2737768,5.369537,4.542599,3.198033,-1
cd4b8d3f2d28906ddf0253e8,1.6813643,3.7846615,9.518389,4.3112535,1.4837896,8.58546,10.296301,9.616915,7.035955,9.11405,3.5905612,3.418508,6.2990327,4.7279778,3.3145318,-1
cfce33b2fe99e213e504f853,1.5879139,4.209648,9.434254,3.693515,0.8272594,8.297481,9.889318,10.08529,6.0970936,9.679789,2.9360058,2.9229124,5.8734264,4.431197,3.7416077,-1
